latitude,longitude,default,altitude,dayCount,date,time,datetime,time_region,datetime_region,delta_timestamp,items_number,people_id
39.8614349,116.3799933,0,879.3,39759.3808333333,2008-11-07,9:08:24,2008-11-07 9:08:24,39759.38083333-39759.38083333,'2008-11-07 09:08:24'-'2008-11-07 09:08:24',0.0,1,019
39.8615733,116.3800449,0,882.5,39759.3808449074,2008-11-07,9:08:25,2008-11-07 9:08:25,39759.38084491-39759.38084491,'2008-11-07 09:08:25'-'2008-11-07 09:08:25',0.0,1,019
39.8617049,116.3800783,0,882.5,39759.3808564815,2008-11-07,9:08:26,2008-11-07 9:08:26,39759.38085648-39759.38085648,'2008-11-07 09:08:26'-'2008-11-07 09:08:26',0.0,1,019
39.8618899,116.3800949,0,882.5,39759.3808680556,2008-11-07,9:08:27,2008-11-07 9:08:27,39759.38086806-39759.38086806,'2008-11-07 09:08:27'-'2008-11-07 09:08:27',0.0,1,019
39.8620216,116.3801316,0,882.5,39759.3808796296,2008-11-07,9:08:28,2008-11-07 9:08:28,39759.38087963-39759.38087963,'2008-11-07 09:08:28'-'2008-11-07 09:08:28',0.0,1,019
39.8617016,116.3800433,0,879.3,39759.3808912037,2008-11-07,9:08:29,2008-11-07 9:08:29,39759.3808912-39759.3808912,'2008-11-07 09:08:29'-'2008-11-07 09:08:29',0.0,1,019
39.86176328333333,116.37996300000002,0,864.8777777777776,39759.381071244854,2008-11-07,9:08:44,2008-11-07 9:08:44,39759.38090278-39759.38127315,'2008-11-07 09:08:30'-'2008-11-07 09:09:02',0.00037037,18,019
39.86024625555555,116.37887273333334,0,861.4111111111113,39759.381877572,2008-11-07,9:09:54,2008-11-07 9:09:54,39759.38155093-39759.38196759,'2008-11-07 09:09:26'-'2008-11-07 09:10:02',0.00041666,9,019
39.861343266666665,116.3798362,0,857.125,39759.382053433656,2008-11-07,9:10:09,2008-11-07 9:10:09,39759.38197917-39759.38211806,'2008-11-07 09:10:03'-'2008-11-07 09:10:15',0.00013889,12,019
39.86224466666667,116.38043968333334,0,859.6,39759.38220679013,2008-11-07,9:10:22,2008-11-07 9:10:22,39759.3821412-39759.38226852,'2008-11-07 09:10:17'-'2008-11-07 09:10:28',0.00012732,6,019
39.8581316,116.377375,0,862.9,39759.3828125,2008-11-07,9:11:15,2008-11-07 9:11:15,39759.3828125-39759.3828125,'2008-11-07 09:11:15'-'2008-11-07 09:11:15',0.0,1,019
39.8579333,116.37717,0,862.9,39759.3828240741,2008-11-07,9:11:16,2008-11-07 9:11:16,39759.38282407-39759.38282407,'2008-11-07 09:11:16'-'2008-11-07 09:11:16',0.0,1,019
39.8577099,116.376995,0,862.9,39759.3828356481,2008-11-07,9:11:17,2008-11-07 9:11:17,39759.38283565-39759.38283565,'2008-11-07 09:11:17'-'2008-11-07 09:11:17',0.0,1,019
39.857495,116.3768566,0,862.9,39759.3828472222,2008-11-07,9:11:18,2008-11-07 9:11:18,39759.38284722-39759.38284722,'2008-11-07 09:11:18'-'2008-11-07 09:11:18',0.0,1,019
39.86173877142856,116.38084740000001,0,848.5095238095239,39759.38571208114,2008-11-07,9:15:25,2008-11-07 9:15:25,39759.38357639-39759.38663194,'2008-11-07 09:12:21'-'2008-11-07 09:16:45',0.00305555,21,019
39.8613254521739,116.38087233478261,0,741.4782608695652,39759.38737822061,2008-11-07,9:17:49,2008-11-07 9:17:49,39759.38671296-39759.38783565,'2008-11-07 09:16:52'-'2008-11-07 09:18:29',0.00112269,23,019
39.86271590714286,116.38141912142858,0,690.6214285714285,39759.3881035053,2008-11-07,9:18:52,2008-11-07 9:18:52,39759.38788194-39759.38829861,'2008-11-07 09:18:33'-'2008-11-07 09:19:09',0.00041667,14,019
39.86392661764706,116.38223515294119,0,648.0470588235294,39759.38930827886,2008-11-07,9:20:36,2008-11-07 9:20:36,39759.38832176-39759.38969907,'2008-11-07 09:19:11'-'2008-11-07 09:21:10',0.00137731,17,019
39.864325956521746,116.38386740434782,0,621.2304347826088,39759.39090881643,2008-11-07,9:22:54,2008-11-07 9:22:54,39759.38972222-39759.39222222,'2008-11-07 09:21:12'-'2008-11-07 09:24:48',0.0025,23,019
39.86508464545455,116.38559895454544,0,586.3636363636365,39759.392698337535,2008-11-07,9:25:29,2008-11-07 9:25:29,39759.39225694-39759.39326389,'2008-11-07 09:24:51'-'2008-11-07 09:26:18',0.00100695,22,019
39.86519277499999,116.38624319500002,0,566.9200000000001,39759.393701967594,2008-11-07,9:26:55,2008-11-07 9:26:55,39759.39331019-39759.3941088,'2008-11-07 09:26:22'-'2008-11-07 09:27:31',0.00079861,20,019
39.8658783,116.3869566,0,561.0,39759.3948611111,2008-11-07,9:28:36,2008-11-07 9:28:36,39759.39486111-39759.39486111,'2008-11-07 09:28:36'-'2008-11-07 09:28:36',0.0,1,019
39.865594099999996,116.38681385,0,556.0833333333334,39759.39499614197,2008-11-07,9:28:47,2008-11-07 9:28:47,39759.39487269-39759.39532407,'2008-11-07 09:28:37'-'2008-11-07 09:29:16',0.00045138,6,019
39.8632683,116.3805833,0,459.3,39760.1059606481,2008-11-08,2:32:35,2008-11-08 2:32:35,39760.10596065-39760.10596065,'2008-11-08 02:32:35'-'2008-11-08 02:32:35',0.0,1,019
39.86394051666667,116.38089382499999,0,382.76666666666665,39760.106081211416,2008-11-08,2:32:45,2008-11-08 2:32:45,39760.10597222-39760.10616898,'2008-11-08 02:32:36'-'2008-11-08 02:32:53',0.00019676,12,019
39.8646366,116.3811683,0,351.0,39760.1061805556,2008-11-08,2:32:54,2008-11-08 2:32:54,39760.10618056-39760.10618056,'2008-11-08 02:32:54'-'2008-11-08 02:32:54',0.0,1,019
39.8647466,116.3811833,0,347.8,39760.1061921296,2008-11-08,2:32:55,2008-11-08 2:32:55,39760.10619213-39760.10619213,'2008-11-08 02:32:55'-'2008-11-08 02:32:55',0.0,1,019
39.8648449,116.3812116,0,341.2,39760.1062037037,2008-11-08,2:32:56,2008-11-08 2:32:56,39760.1062037-39760.1062037,'2008-11-08 02:32:56'-'2008-11-08 02:32:56',0.0,1,019
39.8649466,116.38125,0,331.4,39760.1062152778,2008-11-08,2:32:57,2008-11-08 2:32:57,39760.10621528-39760.10621528,'2008-11-08 02:32:57'-'2008-11-08 02:32:57',0.0,1,019
39.8650716,116.3812616,0,321.5,39760.1062268519,2008-11-08,2:32:58,2008-11-08 2:32:58,39760.10622685-39760.10622685,'2008-11-08 02:32:58'-'2008-11-08 02:32:58',0.0,1,019
39.8651799,116.381285,0,315.0,39760.1062384259,2008-11-08,2:32:59,2008-11-08 2:32:59,39760.10623843-39760.10623843,'2008-11-08 02:32:59'-'2008-11-08 02:32:59',0.0,1,019
39.8652899,116.3812933,0,311.7,39760.10625,2008-11-08,2:33:00,2008-11-08 2:33:00,39760.10625-39760.10625,'2008-11-08 02:33:00'-'2008-11-08 02:33:00',0.0,1,019
39.8654,116.3813016,0,308.4,39760.1062615741,2008-11-08,2:33:01,2008-11-08 2:33:01,39760.10626157-39760.10626157,'2008-11-08 02:33:01'-'2008-11-08 02:33:01',0.0,1,019
39.8655133,116.3812999,0,305.1,39760.1062731481,2008-11-08,2:33:02,2008-11-08 2:33:02,39760.10627315-39760.10627315,'2008-11-08 02:33:02'-'2008-11-08 02:33:02',0.0,1,019
39.866359325,116.38133537499999,0,301.01250000000005,39760.10635561342,2008-11-08,2:33:09,2008-11-08 2:33:09,39760.10628472-39760.10640046,'2008-11-08 02:33:03'-'2008-11-08 02:33:13',0.00011574,8,019
39.8670583,116.3813216,0,295.3,39760.106412037,2008-11-08,2:33:14,2008-11-08 2:33:14,39760.10641204-39760.10641204,'2008-11-08 02:33:14'-'2008-11-08 02:33:14',0.0,1,019
39.8671916,116.381325,0,295.3,39760.1064236111,2008-11-08,2:33:15,2008-11-08 2:33:15,39760.10642361-39760.10642361,'2008-11-08 02:33:15'-'2008-11-08 02:33:15',0.0,1,019
39.8673116,116.3813349,0,292.0,39760.1064351852,2008-11-08,2:33:16,2008-11-08 2:33:16,39760.10643519-39760.10643519,'2008-11-08 02:33:16'-'2008-11-08 02:33:16',0.0,1,019
39.8674316,116.3813449,0,292.0,39760.1064467593,2008-11-08,2:33:17,2008-11-08 2:33:17,39760.10644676-39760.10644676,'2008-11-08 02:33:17'-'2008-11-08 02:33:17',0.0,1,019
39.8675533,116.3813499,0,288.7,39760.1064583333,2008-11-08,2:33:18,2008-11-08 2:33:18,39760.10645833-39760.10645833,'2008-11-08 02:33:18'-'2008-11-08 02:33:18',0.0,1,019
39.86768,116.3813516,0,288.7,39760.1064699074,2008-11-08,2:33:19,2008-11-08 2:33:19,39760.10646991-39760.10646991,'2008-11-08 02:33:19'-'2008-11-08 02:33:19',0.0,1,019
39.8678049,116.3813516,0,285.4,39760.1064814815,2008-11-08,2:33:20,2008-11-08 2:33:20,39760.10648148-39760.10648148,'2008-11-08 02:33:20'-'2008-11-08 02:33:20',0.0,1,019
39.8679233,116.3813499,0,285.4,39760.1064930556,2008-11-08,2:33:21,2008-11-08 2:33:21,39760.10649306-39760.10649306,'2008-11-08 02:33:21'-'2008-11-08 02:33:21',0.0,1,019
39.8680399,116.3813499,0,285.4,39760.1065046296,2008-11-08,2:33:22,2008-11-08 2:33:22,39760.10650463-39760.10650463,'2008-11-08 02:33:22'-'2008-11-08 02:33:22',0.0,1,019
39.8681583,116.3813449,0,285.4,39760.1065162037,2008-11-08,2:33:23,2008-11-08 2:33:23,39760.1065162-39760.1065162,'2008-11-08 02:33:23'-'2008-11-08 02:33:23',0.0,1,019
39.8682832,116.3813416,0,285.4,39760.1065277778,2008-11-08,2:33:24,2008-11-08 2:33:24,39760.10652778-39760.10652778,'2008-11-08 02:33:24'-'2008-11-08 02:33:24',0.0,1,019
39.8684049,116.38134,0,282.2,39760.1065393519,2008-11-08,2:33:25,2008-11-08 2:33:25,39760.10653935-39760.10653935,'2008-11-08 02:33:25'-'2008-11-08 02:33:25',0.0,1,019
39.8685316,116.38132,0,282.2,39760.1065509259,2008-11-08,2:33:26,2008-11-08 2:33:26,39760.10655093-39760.10655093,'2008-11-08 02:33:26'-'2008-11-08 02:33:26',0.0,1,019
39.8686633,116.3813166,0,282.2,39760.1065625,2008-11-08,2:33:27,2008-11-08 2:33:27,39760.1065625-39760.1065625,'2008-11-08 02:33:27'-'2008-11-08 02:33:27',0.0,1,019
39.8687833,116.3813133,0,282.2,39760.1065740741,2008-11-08,2:33:28,2008-11-08 2:33:28,39760.10657407-39760.10657407,'2008-11-08 02:33:28'-'2008-11-08 02:33:28',0.0,1,019
39.86889,116.3813216,0,278.9,39760.1065856481,2008-11-08,2:33:29,2008-11-08 2:33:29,39760.10658565-39760.10658565,'2008-11-08 02:33:29'-'2008-11-08 02:33:29',0.0,1,019
39.8690116,116.3813166,0,275.6,39760.1065972222,2008-11-08,2:33:30,2008-11-08 2:33:30,39760.10659722-39760.10659722,'2008-11-08 02:33:30'-'2008-11-08 02:33:30',0.0,1,019
39.8691316,116.3813116,0,275.6,39760.1066087963,2008-11-08,2:33:31,2008-11-08 2:33:31,39760.1066088-39760.1066088,'2008-11-08 02:33:31'-'2008-11-08 02:33:31',0.0,1,019
39.8692566,116.3813066,0,272.3,39760.1066203704,2008-11-08,2:33:32,2008-11-08 2:33:32,39760.10662037-39760.10662037,'2008-11-08 02:33:32'-'2008-11-08 02:33:32',0.0,1,019
39.8693783,116.3813033,0,272.3,39760.1066319444,2008-11-08,2:33:33,2008-11-08 2:33:33,39760.10663194-39760.10663194,'2008-11-08 02:33:33'-'2008-11-08 02:33:33',0.0,1,019
39.8694882,116.3813083,0,269.0,39760.1066435185,2008-11-08,2:33:34,2008-11-08 2:33:34,39760.10664352-39760.10664352,'2008-11-08 02:33:34'-'2008-11-08 02:33:34',0.0,1,019
39.8695966,116.38132,0,262.5,39760.1066550926,2008-11-08,2:33:35,2008-11-08 2:33:35,39760.10665509-39760.10665509,'2008-11-08 02:33:35'-'2008-11-08 02:33:35',0.0,1,019
39.8697066,116.3813283,0,259.2,39760.1066666667,2008-11-08,2:33:36,2008-11-08 2:33:36,39760.10666667-39760.10666667,'2008-11-08 02:33:36'-'2008-11-08 02:33:36',0.0,1,019
39.8698183,116.3813316,0,255.9,39760.1066782407,2008-11-08,2:33:37,2008-11-08 2:33:37,39760.10667824-39760.10667824,'2008-11-08 02:33:37'-'2008-11-08 02:33:37',0.0,1,019
39.8699333,116.3813366,0,249.3,39760.1066898148,2008-11-08,2:33:38,2008-11-08 2:33:38,39760.10668981-39760.10668981,'2008-11-08 02:33:38'-'2008-11-08 02:33:38',0.0,1,019
39.8700549,116.38134,0,242.8,39760.1067013889,2008-11-08,2:33:39,2008-11-08 2:33:39,39760.10670139-39760.10670139,'2008-11-08 02:33:39'-'2008-11-08 02:33:39',0.0,1,019
39.8701883,116.3813366,0,229.7,39760.106712963,2008-11-08,2:33:40,2008-11-08 2:33:40,39760.10671296-39760.10671296,'2008-11-08 02:33:40'-'2008-11-08 02:33:40',0.0,1,019
39.8703099,116.3813383,0,223.1,39760.106724537,2008-11-08,2:33:41,2008-11-08 2:33:41,39760.10672454-39760.10672454,'2008-11-08 02:33:41'-'2008-11-08 02:33:41',0.0,1,019
39.8704266,116.3813416,0,219.8,39760.1067361111,2008-11-08,2:33:42,2008-11-08 2:33:42,39760.10673611-39760.10673611,'2008-11-08 02:33:42'-'2008-11-08 02:33:42',0.0,1,019
39.87054,116.3813466,0,213.3,39760.1067476852,2008-11-08,2:33:43,2008-11-08 2:33:43,39760.10674769-39760.10674769,'2008-11-08 02:33:43'-'2008-11-08 02:33:43',0.0,1,019
39.8706533,116.3813516,0,210.0,39760.1067592593,2008-11-08,2:33:44,2008-11-08 2:33:44,39760.10675926-39760.10675926,'2008-11-08 02:33:44'-'2008-11-08 02:33:44',0.0,1,019
39.8707699,116.3813583,0,203.4,39760.1067708333,2008-11-08,2:33:45,2008-11-08 2:33:45,39760.10677083-39760.10677083,'2008-11-08 02:33:45'-'2008-11-08 02:33:45',0.0,1,019
39.8708833,116.3813633,0,196.9,39760.1067824074,2008-11-08,2:33:46,2008-11-08 2:33:46,39760.10678241-39760.10678241,'2008-11-08 02:33:46'-'2008-11-08 02:33:46',0.0,1,019
39.8709966,116.3813666,0,193.6,39760.1067939815,2008-11-08,2:33:47,2008-11-08 2:33:47,39760.10679398-39760.10679398,'2008-11-08 02:33:47'-'2008-11-08 02:33:47',0.0,1,019
39.8711116,116.3813766,0,187.0,39760.1068055556,2008-11-08,2:33:48,2008-11-08 2:33:48,39760.10680556-39760.10680556,'2008-11-08 02:33:48'-'2008-11-08 02:33:48',0.0,1,019
39.87123,116.3813866,0,177.2,39760.1068171296,2008-11-08,2:33:49,2008-11-08 2:33:49,39760.10681713-39760.10681713,'2008-11-08 02:33:49'-'2008-11-08 02:33:49',0.0,1,019
39.8713466,116.381395,0,173.9,39760.1068287037,2008-11-08,2:33:50,2008-11-08 2:33:50,39760.1068287-39760.1068287,'2008-11-08 02:33:50'-'2008-11-08 02:33:50',0.0,1,019
39.8714616,116.3814016,0,167.3,39760.1068402778,2008-11-08,2:33:51,2008-11-08 2:33:51,39760.10684028-39760.10684028,'2008-11-08 02:33:51'-'2008-11-08 02:33:51',0.0,1,019
39.871575,116.3814016,0,164.0,39760.1068518519,2008-11-08,2:33:52,2008-11-08 2:33:52,39760.10685185-39760.10685185,'2008-11-08 02:33:52'-'2008-11-08 02:33:52',0.0,1,019
39.8716866,116.3813999,0,160.8,39760.1068634259,2008-11-08,2:33:53,2008-11-08 2:33:53,39760.10686343-39760.10686343,'2008-11-08 02:33:53'-'2008-11-08 02:33:53',0.0,1,019
39.8717983,116.3813983,0,157.5,39760.106875,2008-11-08,2:33:54,2008-11-08 2:33:54,39760.106875-39760.106875,'2008-11-08 02:33:54'-'2008-11-08 02:33:54',0.0,1,019
39.8719016,116.3813966,0,157.5,39760.1068865741,2008-11-08,2:33:55,2008-11-08 2:33:55,39760.10688657-39760.10688657,'2008-11-08 02:33:55'-'2008-11-08 02:33:55',0.0,1,019
39.8720016,116.3813983,0,154.2,39760.1068981481,2008-11-08,2:33:56,2008-11-08 2:33:56,39760.10689815-39760.10689815,'2008-11-08 02:33:56'-'2008-11-08 02:33:56',0.0,1,019
39.8720983,116.3814066,0,150.9,39760.1069097222,2008-11-08,2:33:57,2008-11-08 2:33:57,39760.10690972-39760.10690972,'2008-11-08 02:33:57'-'2008-11-08 02:33:57',0.0,1,019
39.872856092307686,116.38134763076923,0,169.8384615384615,39760.10715900999,2008-11-08,2:34:18,2008-11-08 2:34:18,39760.1069213-39760.1074537,'2008-11-08 02:33:58'-'2008-11-08 02:34:44',0.0005324,13,019
39.87430205454546,116.3812954,0,167.29999999999998,39760.10759574915,2008-11-08,2:34:56,2008-11-08 2:34:56,39760.10747685-39760.10773148,'2008-11-08 02:34:46'-'2008-11-08 02:35:08',0.00025463,11,019
39.87570220909091,116.38132494545454,0,169.39999999999998,39760.107890361964,2008-11-08,2:35:21,2008-11-08 2:35:21,39760.10775463-39760.10810185,'2008-11-08 02:35:10'-'2008-11-08 02:35:40',0.00034722,11,019
39.87709237692308,116.38133981538464,0,173.1384615384616,39760.108275462975,2008-11-08,2:35:55,2008-11-08 2:35:55,39760.10813657-39760.10841435,'2008-11-08 02:35:43'-'2008-11-08 02:36:07',0.00027778,13,019
39.87844471428571,116.3813169785714,0,176.25,39760.108718584655,2008-11-08,2:36:33,2008-11-08 2:36:33,39760.10844907-39760.10900463,'2008-11-08 02:36:10'-'2008-11-08 02:36:58',0.00055556,14,019
39.87986352142856,116.3812063642857,0,183.2428571428571,39760.10930390212,2008-11-08,2:37:23,2008-11-08 2:37:23,39760.10905093-39760.10961806,'2008-11-08 02:37:02'-'2008-11-08 02:37:51',0.00056713,14,019
39.88129815714285,116.38113815714287,0,169.19285714285712,39760.11011574074,2008-11-08,2:38:34,2008-11-08 2:38:34,39760.1096412-39760.11085648,'2008-11-08 02:37:53'-'2008-11-08 02:39:38',0.00121528,14,019
39.8819733,116.3808183,0,160.8,39760.1108796296,2008-11-08,2:39:40,2008-11-08 2:39:40,39760.11087963-39760.11087963,'2008-11-08 02:39:40'-'2008-11-08 02:39:40',0.0,1,019
39.8819583,116.380695,0,157.5,39760.1108912037,2008-11-08,2:39:41,2008-11-08 2:39:41,39760.1108912-39760.1108912,'2008-11-08 02:39:41'-'2008-11-08 02:39:41',0.0,1,019
39.8819516,116.3805949,0,157.5,39760.1109027778,2008-11-08,2:39:42,2008-11-08 2:39:42,39760.11090278-39760.11090278,'2008-11-08 02:39:42'-'2008-11-08 02:39:42',0.0,1,019
39.88196517333333,116.37956973333333,0,164.23333333333332,39760.111033179004,2008-11-08,2:39:53,2008-11-08 2:39:53,39760.11091435-39760.11115741,'2008-11-08 02:39:43'-'2008-11-08 02:40:04',0.00024306,15,019
39.8822116,116.3787283,0,164.0,39760.1111805556,2008-11-08,2:40:06,2008-11-08 2:40:06,39760.11118056-39760.11118056,'2008-11-08 02:40:06'-'2008-11-08 02:40:06',0.0,1,019
39.88300495,116.37872202500002,0,153.81250000000003,39760.1113527199,2008-11-08,2:40:20,2008-11-08 2:40:20,39760.11119213-39760.11162037,'2008-11-08 02:40:07'-'2008-11-08 02:40:44',0.00042824,8,019
39.8844070076923,116.37868236923076,0,152.67692307692306,39760.112056623926,2008-11-08,2:41:21,2008-11-08 2:41:21,39760.11165509-39760.11251157,'2008-11-08 02:40:47'-'2008-11-08 02:42:01',0.00085648,13,019
39.88589449090909,116.37861783636363,0,157.5,39760.11264099328,2008-11-08,2:42:12,2008-11-08 2:42:12,39760.11253472-39760.11274306,'2008-11-08 02:42:03'-'2008-11-08 02:42:21',0.00020834,11,019
39.88718918181818,116.37852979999998,0,154.8,39760.113045033664,2008-11-08,2:42:47,2008-11-08 2:42:47,39760.1127662-39760.11328704,'2008-11-08 02:42:23'-'2008-11-08 02:43:08',0.00052084,11,019
39.88868282727273,116.3784869272727,0,155.4,39760.113422769355,2008-11-08,2:43:19,2008-11-08 2:43:19,39760.11331019-39760.11355324,'2008-11-08 02:43:10'-'2008-11-08 02:43:31',0.00024305,11,019
39.89010305,116.37847792857144,0,150.69285714285715,39760.11376818785,2008-11-08,2:43:49,2008-11-08 2:43:49,39760.11358796-39760.11399306,'2008-11-08 02:43:34'-'2008-11-08 02:44:09',0.0004051,14,019
39.891486618181816,116.37847388181818,0,143.47272727272727,39760.1141361532,2008-11-08,2:44:21,2008-11-08 2:44:21,39760.11402778-39760.11423611,'2008-11-08 02:44:12'-'2008-11-08 02:44:30',0.00020833,11,019
39.89302532222222,116.3784281111111,0,144.03333333333333,39760.11434927985,2008-11-08,2:44:39,2008-11-08 2:44:39,39760.11425926-39760.11443287,'2008-11-08 02:44:32'-'2008-11-08 02:44:47',0.00017361,9,019
39.89456767272727,116.37833676363638,0,138.4090909090909,39760.11460122056,2008-11-08,2:45:01,2008-11-08 2:45:01,39760.11445602-39760.11488426,'2008-11-08 02:44:49'-'2008-11-08 02:45:26',0.00042824,11,019
39.89586828,116.37822744999998,0,136.14999999999998,39760.11502662038,2008-11-08,2:45:38,2008-11-08 2:45:38,39760.11493056-39760.11512731,'2008-11-08 02:45:30'-'2008-11-08 02:45:47',0.00019675,10,019
39.8974142,116.37814782727273,0,138.39090909090908,39760.11528409092,2008-11-08,2:46:00,2008-11-08 2:46:00,39760.11515046-39760.11548611,'2008-11-08 02:45:49'-'2008-11-08 02:46:18',0.00033565,11,019
39.89851255000001,116.37849138571428,0,149.2642857142857,39760.115691137566,2008-11-08,2:46:35,2008-11-08 2:46:35,39760.11552083-39760.1159838,'2008-11-08 02:46:21'-'2008-11-08 02:47:01',0.00046297,14,019
39.9225483,116.3474883,0,236.2,39760.1276041667,2008-11-08,3:03:45,2008-11-08 3:03:45,39760.12760417-39760.12760417,'2008-11-08 03:03:45'-'2008-11-08 03:03:45',0.0,1,019
39.92260219302325,116.34713630465113,0,232.64651162790688,39760.13055340223,2008-11-08,3:07:59,2008-11-08 3:07:59,39760.12761574-39760.13408565,'2008-11-08 03:03:46'-'2008-11-08 03:13:05',0.00646991,43,019
39.92299092068965,116.34692028965517,0,253.06551724137918,39760.137575031935,2008-11-08,3:18:06,2008-11-08 3:18:06,39760.13497685-39760.14143519,'2008-11-08 03:14:22'-'2008-11-08 03:23:40',0.00645834,29,019
