latitude,longitude,default,altitude,dayCount,date,time,datetime,time_region,datetime_region,delta_timestamp,items_number,people_id
39.942738,115.98443336666668,0,1635.1,39747.18028356481,2008-10-26,4:19:36,2008-10-26 4:19:36,39747.17944444-39747.18112269,'2008-10-26 04:18:24'-'2008-10-26 04:20:49',0.00167825,30,007
39.941616303030315,115.98549318181817,0,1736.4545454545455,39747.18210648148,2008-10-26,4:22:14,2008-10-26 4:22:14,39747.18118056-39747.18303241,'2008-10-26 04:20:54'-'2008-10-26 04:23:34',0.00185185,33,007
39.9409752936508,115.9867990714285,0,1855.063492063492,39747.18658867946,2008-10-26,4:28:41,2008-10-26 4:28:41,39747.18309028-39747.19003472,'2008-10-26 04:23:39'-'2008-10-26 04:33:39',0.00694444,126,007
39.941064999999995,115.98775078571425,0,1913.0535714285713,39747.193142361124,2008-10-26,4:38:07,2008-10-26 4:38:07,39747.19009259-39747.19524306,'2008-10-26 04:33:44'-'2008-10-26 04:41:09',0.00515047,56,007
39.941233,115.9884092,0,1893.8,39747.22666666667,2008-10-26,5:26:24,2008-10-26 5:26:24,39747.22655093-39747.22678241,'2008-10-26 05:26:14'-'2008-10-26 05:26:34',0.00023148,5,007
39.94130941666667,115.98880045833334,0,1872.7083333333333,39747.22748697915,2008-10-26,5:27:34,2008-10-26 5:27:34,39747.22684028-39747.22805556,'2008-10-26 05:26:39'-'2008-10-26 05:28:24',0.00121528,24,007
39.94103216666667,115.98792270454547,0,1844.8333333333333,39747.23157670454,2008-10-26,5:33:28,2008-10-26 5:33:28,39747.22811343-39747.23505787,'2008-10-26 05:28:29'-'2008-10-26 05:38:29',0.00694444,132,007
39.94099235087719,115.98775907017544,0,1868.280701754386,39747.23661224819,2008-10-26,5:40:43,2008-10-26 5:40:43,39747.23511574-39747.23806713,'2008-10-26 05:38:34'-'2008-10-26 05:42:49',0.00295139,57,007
39.940820059701466,115.98860035820894,0,1817.2835820895523,39747.23987337617,2008-10-26,5:45:25,2008-10-26 5:45:25,39747.238125-39747.24153935,'2008-10-26 05:42:54'-'2008-10-26 05:47:49',0.00341435,67,007
39.93959125581395,115.98812425581391,0,1775.4418604651162,39747.242812499986,2008-10-26,5:49:39,2008-10-26 5:49:39,39747.24159722-39747.24402778,'2008-10-26 05:47:54'-'2008-10-26 05:51:24',0.00243056,43,007
39.938921560000004,115.98674742000001,0,1807.28,39747.24537824073,2008-10-26,5:53:20,2008-10-26 5:53:20,39747.24408565-39747.24674769,'2008-10-26 05:51:29'-'2008-10-26 05:55:19',0.00266204,50,007
39.9390303265306,115.98455244897961,0,1975.2244897959183,39747.24816208428,2008-10-26,5:57:21,2008-10-26 5:57:21,39747.24680556-39747.24952546,'2008-10-26 05:55:24'-'2008-10-26 05:59:19',0.0027199,49,007
39.93781364150944,115.98405845283021,0,2033.1132075471698,39747.25100257684,2008-10-26,6:01:26,2008-10-26 6:01:26,39747.24958333-39747.25241898,'2008-10-26 05:59:24'-'2008-10-26 06:03:29',0.00283565,53,007
39.9365742580645,115.98419622580646,0,2073.8064516129034,39747.25334490742,2008-10-26,6:04:49,2008-10-26 6:04:49,39747.25247685-39747.25421296,'2008-10-26 06:03:34'-'2008-10-26 06:06:04',0.00173611,31,007
39.935925297872345,115.98477144680854,0,2102.936170212766,39747.25554915287,2008-10-26,6:07:59,2008-10-26 6:07:59,39747.25427083-39747.25681713,'2008-10-26 06:06:09'-'2008-10-26 06:09:49',0.0025463,47,007
39.935106921875,115.986038390625,0,2215.765625,39747.25850169992,2008-10-26,6:12:14,2008-10-26 6:12:14,39747.256875-39747.26023148,'2008-10-26 06:09:54'-'2008-10-26 06:14:44',0.00335648,64,007
39.9338084950495,115.98657673267329,0,2330.940594059406,39747.26306712964,2008-10-26,6:18:49,2008-10-26 6:18:49,39747.26028935-39747.26578704,'2008-10-26 06:14:49'-'2008-10-26 06:22:44',0.00549769,101,007
39.93341948387096,115.98795162903228,0,2509.6612903225805,39747.26760117979,2008-10-26,6:25:20,2008-10-26 6:25:20,39747.26584491-39747.26931713,'2008-10-26 06:22:49'-'2008-10-26 06:27:49',0.00347222,62,007
39.93190552000001,115.98830307999998,0,2567.84,39747.27076643519,2008-10-26,6:29:54,2008-10-26 6:29:54,39747.269375-39747.27209491,'2008-10-26 06:27:54'-'2008-10-26 06:31:49',0.00271991,50,007
39.93055955172413,115.98819358620689,0,2518.206896551724,39747.27296296296,2008-10-26,6:33:04,2008-10-26 6:33:04,39747.27215278-39747.27377315,'2008-10-26 06:31:54'-'2008-10-26 06:34:14',0.00162037,29,007
39.92968434482758,115.98904234482751,0,2456.919540229885,39747.27662356321,2008-10-26,6:38:20,2008-10-26 6:38:20,39747.27383102-39747.28077546,'2008-10-26 06:34:19'-'2008-10-26 06:44:19',0.00694444,87,007
39.92917626582277,115.99065764556968,0,2347.9367088607596,39747.282884288536,2008-10-26,6:47:21,2008-10-26 6:47:21,39747.28083333-39747.28488426,'2008-10-26 06:44:24'-'2008-10-26 06:50:14',0.00405093,79,007
39.92837708139535,115.99172594186044,0,2312.686046511628,39747.28720122741,2008-10-26,6:53:34,2008-10-26 6:53:34,39747.28494213-39747.28945602,'2008-10-26 06:50:19'-'2008-10-26 06:56:49',0.00451389,86,007
39.927282511111116,115.99298080000001,0,2353.5777777777776,39747.290746656356,2008-10-26,6:58:40,2008-10-26 6:58:40,39747.28951389-39747.29200231,'2008-10-26 06:56:54'-'2008-10-26 07:00:29',0.00248842,45,007
39.92687631884058,115.99299253623187,0,2344.2028985507245,39747.29389727591,2008-10-26,7:03:12,2008-10-26 7:03:12,39747.29206019-39747.29576389,'2008-10-26 07:00:34'-'2008-10-26 07:05:54',0.0037037,69,007
39.92722414516128,115.9949458548387,0,2301.7096774193546,39747.29916087961,2008-10-26,7:10:47,2008-10-26 7:10:47,39747.29582176-39747.30155093,'2008-10-26 07:05:59'-'2008-10-26 07:14:14',0.00572917,62,007
39.926668246153845,115.9963333076923,0,2468.3076923076924,39747.3033173077,2008-10-26,7:16:46,2008-10-26 7:16:46,39747.3016088-39747.30502315,'2008-10-26 07:14:19'-'2008-10-26 07:19:14',0.00341435,65,007
39.926279925,115.99812794999998,0,2573.0,39747.30620949072,2008-10-26,7:20:56,2008-10-26 7:20:56,39747.30508102-39747.30733796,'2008-10-26 07:19:19'-'2008-10-26 07:22:34',0.00225694,40,007
39.92513091489362,115.99852887234042,0,2674.425531914894,39747.31312770881,2008-10-26,7:30:54,2008-10-26 7:30:54,39747.30947917-39747.31642361,'2008-10-26 07:25:39'-'2008-10-26 07:35:39',0.00694444,94,007
39.925079380952376,115.99854419047618,0,2645.785714285714,39747.31756227955,2008-10-26,7:37:17,2008-10-26 7:37:17,39747.31648148-39747.31862269,'2008-10-26 07:35:44'-'2008-10-26 07:38:49',0.00214121,42,007
39.92600247787611,115.9991192212389,0,2661.761061946903,39747.32710136021,2008-10-26,7:51:01,2008-10-26 7:51:01,39747.3240625-39747.33008102,'2008-10-26 07:46:39'-'2008-10-26 07:55:19',0.00601852,113,007
39.92616574074074,115.99998000000004,0,2405.296296296296,39747.33598636831,2008-10-26,8:03:49,2008-10-26 8:03:49,39747.33372685-39747.33829861,'2008-10-26 08:00:34'-'2008-10-26 08:07:09',0.00457176,81,007
39.92560173913042,116.00051808695656,0,2269.8260869565215,39747.33957528181,2008-10-26,8:08:59,2008-10-26 8:08:59,39747.33835648-39747.34078704,'2008-10-26 08:07:14'-'2008-10-26 08:10:44',0.00243056,46,007
39.92622273333334,116.00181961333335,0,2242.306666666667,39747.34287885803,2008-10-26,8:13:44,2008-10-26 8:13:44,39747.34084491-39747.34483796,'2008-10-26 08:10:49'-'2008-10-26 08:16:34',0.00399305,75,007
39.926235649999995,116.00334921666663,0,2112.95,39747.346474537015,2008-10-26,8:18:55,2008-10-26 8:18:55,39747.34489583-39747.34813657,'2008-10-26 08:16:39'-'2008-10-26 08:21:19',0.00324074,60,007
39.92609055263158,116.00547305263157,0,2028.4736842105262,39747.349247685175,2008-10-26,8:22:55,2008-10-26 8:22:55,39747.34819444-39747.35027778,'2008-10-26 08:21:24'-'2008-10-26 08:24:24',0.00208334,38,007
39.925559316666664,116.0066918,0,1901.1833333333334,39747.35194097223,2008-10-26,8:26:47,2008-10-26 8:26:47,39747.35033565-39747.35351852,'2008-10-26 08:24:29'-'2008-10-26 08:29:04',0.00318287,60,007
39.92530363888889,116.00849905555557,0,1815.9166666666667,39747.354564364716,2008-10-26,8:30:34,2008-10-26 8:30:34,39747.35357639-39747.35554398,'2008-10-26 08:29:09'-'2008-10-26 08:31:59',0.00196759,36,007
39.925587058823545,116.01018805882354,0,1780.9264705882354,39747.35736945126,2008-10-26,8:34:36,2008-10-26 8:34:36,39747.35560185-39747.35918981,'2008-10-26 08:32:04'-'2008-10-26 08:37:14',0.00358796,68,007
39.92590051282051,116.01199094871794,0,1671.820512820513,39747.36025106836,2008-10-26,8:38:45,2008-10-26 8:38:45,39747.35924769-39747.36133102,'2008-10-26 08:37:19'-'2008-10-26 08:40:19',0.00208333,39,007
39.92598648571429,116.01386322857142,0,1501.7428571428572,39747.36237268519,2008-10-26,8:41:49,2008-10-26 8:41:49,39747.36138889-39747.36335648,'2008-10-26 08:40:24'-'2008-10-26 08:43:14',0.00196759,35,007
39.927031354430355,116.01496155696206,0,1321.5949367088608,39747.36691045475,2008-10-26,8:48:21,2008-10-26 8:48:21,39747.36341435-39747.37006944,'2008-10-26 08:43:19'-'2008-10-26 08:52:54',0.00665509,79,007
39.927786612903226,116.01617458064514,0,1237.2903225806451,39747.37098715653,2008-10-26,8:54:13,2008-10-26 8:54:13,39747.37012731-39747.37180556,'2008-10-26 08:52:59'-'2008-10-26 08:55:24',0.00167825,31,007
39.92783438461538,116.01783788461535,0,1132.6923076923076,39747.37258680553,2008-10-26,8:56:31,2008-10-26 8:56:31,39747.37186343-39747.37331019,'2008-10-26 08:55:29'-'2008-10-26 08:57:34',0.00144676,26,007
39.928028250000004,116.01947895833335,0,1116.0833333333333,39747.37399884259,2008-10-26,8:58:33,2008-10-26 8:58:33,39747.37336806-39747.3746412,'2008-10-26 08:57:39'-'2008-10-26 08:59:29',0.00127314,24,007
39.928436642857136,116.02123878571426,0,1147.4285714285713,39747.375480324066,2008-10-26,9:00:41,2008-10-26 9:00:41,39747.37469907-39747.37626157,'2008-10-26 08:59:34'-'2008-10-26 09:01:49',0.0015625,28,007
39.92834068421053,116.02307265789474,0,1040.0,39747.377349841605,2008-10-26,9:03:23,2008-10-26 9:03:23,39747.37631944-39747.37840278,'2008-10-26 09:01:54'-'2008-10-26 09:04:54',0.00208334,38,007
39.92775685000001,116.02478372499999,0,1008.35,39747.37958912038,2008-10-26,9:06:36,2008-10-26 9:06:36,39747.37846065-39747.38071759,'2008-10-26 09:04:59'-'2008-10-26 09:08:14',0.00225694,40,007
39.9280010232558,116.02648886046514,0,1042.1860465116279,39747.381990740745,2008-10-26,9:10:04,2008-10-26 9:10:04,39747.38077546-39747.38320602,'2008-10-26 09:08:19'-'2008-10-26 09:11:49',0.00243056,43,007
39.92722295238095,116.02808047619047,0,1030.4285714285713,39747.383842592586,2008-10-26,9:12:44,2008-10-26 9:12:44,39747.38326389-39747.3844213,'2008-10-26 09:11:54'-'2008-10-26 09:13:34',0.00115741,21,007
39.92775092857143,116.02954300000002,0,903.7619047619048,39747.38563188932,2008-10-26,9:15:18,2008-10-26 9:15:18,39747.38447917-39747.38679398,'2008-10-26 09:13:39'-'2008-10-26 09:16:59',0.00231481,42,007
39.928440645161295,116.03110477419355,0,855.5806451612904,39747.38771990741,2008-10-26,9:18:19,2008-10-26 9:18:19,39747.38685185-39747.38858796,'2008-10-26 09:17:04'-'2008-10-26 09:19:34',0.00173611,31,007
39.928884742857136,116.03259568571431,0,770.2571428571429,39747.38962962963,2008-10-26,9:21:04,2008-10-26 9:21:04,39747.38864583-39747.39061343,'2008-10-26 09:19:39'-'2008-10-26 09:22:29',0.0019676,35,007
39.92821717391305,116.03448073913044,0,713.9565217391304,39747.393572363144,2008-10-26,9:26:44,2008-10-26 9:26:44,39747.3906713-39747.39483796,'2008-10-26 09:22:34'-'2008-10-26 09:28:34',0.00416666,23,007
39.9279838076923,116.03606534615385,0,672.7692307692307,39747.39561921295,2008-10-26,9:29:41,2008-10-26 9:29:41,39747.39489583-39747.39634259,'2008-10-26 09:28:39'-'2008-10-26 09:30:44',0.00144676,26,007
39.92826327272728,116.03778331818185,0,658.5909090909091,39747.39700810184,2008-10-26,9:31:41,2008-10-26 9:31:41,39747.39640046-39747.39761574,'2008-10-26 09:30:49'-'2008-10-26 09:32:34',0.00121528,22,007
39.928452750000005,116.03914848333335,0,636.5833333333334,39747.39928260029,2008-10-26,9:34:58,2008-10-26 9:34:58,39747.39767361-39747.40097222,'2008-10-26 09:32:39'-'2008-10-26 09:37:24',0.00329861,60,007
39.92851704166667,116.04130774999999,0,642.875,39747.40169560187,2008-10-26,9:38:26,2008-10-26 9:38:26,39747.40103009-39747.40236111,'2008-10-26 09:37:29'-'2008-10-26 09:39:24',0.00133102,24,007
39.9278838,116.04286268,0,590.52,39747.403113425935,2008-10-26,9:40:29,2008-10-26 9:40:29,39747.40241898-39747.40380787,'2008-10-26 09:39:29'-'2008-10-26 09:41:29',0.00138889,25,007
39.9272002,116.04446567999997,0,574.2,39747.40456018517,2008-10-26,9:42:34,2008-10-26 9:42:34,39747.40386574-39747.40525463,'2008-10-26 09:41:34'-'2008-10-26 09:43:34',0.00138889,25,007
39.927426679999996,116.04613936,0,584.6,39747.40600694444,2008-10-26,9:44:39,2008-10-26 9:44:39,39747.4053125-39747.40670139,'2008-10-26 09:43:39'-'2008-10-26 09:45:39',0.00138889,25,007
39.92776204166666,116.047890125,0,570.375,39747.40742476851,2008-10-26,9:46:41,2008-10-26 9:46:41,39747.40675926-39747.40809028,'2008-10-26 09:45:44'-'2008-10-26 09:47:39',0.00133102,24,007
39.927988559999996,116.04959923999999,0,496.2,39747.4088425926,2008-10-26,9:48:44,2008-10-26 9:48:44,39747.40814815-39747.40953704,'2008-10-26 09:47:44'-'2008-10-26 09:49:44',0.00138889,25,007
39.92792435999999,116.05138987999999,0,487.6,39747.410289351865,2008-10-26,9:50:49,2008-10-26 9:50:49,39747.40959491-39747.4109838,'2008-10-26 09:49:49'-'2008-10-26 09:51:49',0.00138889,25,007
39.928013818181824,116.05318509090911,0,506.8636363636364,39747.41164930553,2008-10-26,9:52:46,2008-10-26 9:52:46,39747.41104167-39747.41225694,'2008-10-26 09:51:54'-'2008-10-26 09:53:39',0.00121527,22,007
39.92817344186046,116.05458260465116,0,485.6511627906977,39747.41344988157,2008-10-26,9:55:22,2008-10-26 9:55:22,39747.41231481-39747.41451389,'2008-10-26 09:53:44'-'2008-10-26 09:56:54',0.00219908,43,007
39.928616600000005,116.0566622,0,471.8,39747.4146875,2008-10-26,9:57:09,2008-10-26 9:57:09,39747.41457176-39747.41480324,'2008-10-26 09:56:59'-'2008-10-26 09:57:19',0.00023148,5,007
39.92968775,116.05806849999999,0,465.25,39747.41494791665,2008-10-26,9:57:31,2008-10-26 9:57:31,39747.41486111-39747.41503472,'2008-10-26 09:57:24'-'2008-10-26 09:57:39',0.00017361,4,007
39.93094225,116.0597875,0,469.25,39747.41517939815,2008-10-26,9:57:51,2008-10-26 9:57:51,39747.41509259-39747.4152662,'2008-10-26 09:57:44'-'2008-10-26 09:57:59',0.00017361,4,007
39.9315889,116.06197119999999,0,426.4,39747.41556481481,2008-10-26,9:58:24,2008-10-26 9:58:24,39747.41532407-39747.41578704,'2008-10-26 09:58:04'-'2008-10-26 09:58:44',0.00046297,10,007
39.932128750000004,116.06349175,0,421.5,39747.41593171295,2008-10-26,9:58:56,2008-10-26 9:58:56,39747.41584491-39747.41601852,'2008-10-26 09:58:49'-'2008-10-26 09:59:04',0.00017361,4,007
39.93302225,116.06529575,0,422.0,39747.41616319445,2008-10-26,9:59:16,2008-10-26 9:59:16,39747.41607639-39747.41625,'2008-10-26 09:59:09'-'2008-10-26 09:59:24',0.00017361,4,007
39.93407155555556,116.06708333333333,0,400.6666666666667,39747.41653935185,2008-10-26,9:59:49,2008-10-26 9:59:49,39747.41630787-39747.41677083,'2008-10-26 09:59:29'-'2008-10-26 10:00:09',0.00046296,9,007
39.934666875,116.06811775000001,0,365.0,39747.41703125001,2008-10-26,10:00:31,2008-10-26 10:00:31,39747.4168287-39747.4172338,'2008-10-26 10:00:14'-'2008-10-26 10:00:49',0.0004051,8,007
39.935940583333334,116.0700301666667,0,351.4166666666667,39747.417588734555,2008-10-26,10:01:19,2008-10-26 10:01:19,39747.41729167-39747.41787037,'2008-10-26 10:00:54'-'2008-10-26 10:01:44',0.0005787,12,007
39.93687525,116.07121475,0,350.0,39747.41801504631,2008-10-26,10:01:56,2008-10-26 10:01:56,39747.41792824-39747.41810185,'2008-10-26 10:01:49'-'2008-10-26 10:02:04',0.00017361,4,007
39.93785733333333,116.07286266666667,0,351.6666666666667,39747.4182175926,2008-10-26,10:02:14,2008-10-26 10:02:14,39747.41815972-39747.41827546,'2008-10-26 10:02:09'-'2008-10-26 10:02:19',0.00011574,3,007
39.93880069999999,116.07482989999998,0,368.9,39747.418574074065,2008-10-26,10:02:44,2008-10-26 10:02:44,39747.41833333-39747.4187963,'2008-10-26 10:02:24'-'2008-10-26 10:03:04',0.00046297,10,007
39.939671600000004,116.07638979999999,0,372.0,39747.418969907405,2008-10-26,10:03:19,2008-10-26 10:03:19,39747.41885417-39747.41908565,'2008-10-26 10:03:09'-'2008-10-26 10:03:29',0.00023148,5,007
39.940476499999995,116.07778675,0,365.0,39747.41923032407,2008-10-26,10:03:41,2008-10-26 10:03:41,39747.41914352-39747.41931713,'2008-10-26 10:03:34'-'2008-10-26 10:03:49',0.00017361,4,007
39.941235,116.079321,0,362.25,39747.41946180555,2008-10-26,10:04:01,2008-10-26 10:04:01,39747.419375-39747.41954861,'2008-10-26 10:03:54'-'2008-10-26 10:04:09',0.00017361,4,007
39.906364370370376,116.18646477777776,0,141.2962962962963,39747.46026491771,2008-10-26,11:02:46,2008-10-26 11:02:46,39747.45950231-39747.46101852,'2008-10-26 11:01:41'-'2008-10-26 11:03:52',0.00151621,27,007
39.90515717647059,116.18699829411764,0,-37.94117647058823,39747.46153935185,2008-10-26,11:04:37,2008-10-26 11:04:37,39747.46107639-39747.46200231,'2008-10-26 11:03:57'-'2008-10-26 11:05:17',0.00092592,17,007
39.90683984,116.18657828800009,0,62.992,39747.46560944444,2008-10-26,11:10:28,2008-10-26 11:10:28,39747.46206019-39747.46900463,'2008-10-26 11:05:22'-'2008-10-26 11:15:22',0.00694444,125,007
39.90714073999999,116.18660842000003,0,104.14,39747.470904861104,2008-10-26,11:18:06,2008-10-26 11:18:06,39747.46903935-39747.4759838,'2008-10-26 11:15:25'-'2008-10-26 11:25:25',0.00694445,50,007
39.907248504347834,116.18641306086957,0,180.7391304347826,39747.478885668286,2008-10-26,11:29:35,2008-10-26 11:29:35,39747.47600694-39747.48167824,'2008-10-26 11:25:27'-'2008-10-26 11:33:37',0.0056713,115,007
39.90686399130435,116.18647977391296,0,265.9826086956522,39747.48713778181,2008-10-26,11:41:28,2008-10-26 11:41:28,39747.48405093-39747.49024306,'2008-10-26 11:37:02'-'2008-10-26 11:45:57',0.00619213,115,007
39.90731112977099,116.1864001679389,0,227.80152671755727,39747.49866474059,2008-10-26,11:58:04,2008-10-26 11:58:04,39747.49516204-39747.50210648,'2008-10-26 11:53:02'-'2008-10-26 12:03:02',0.00694444,131,007
39.90715731746031,116.18648744444442,0,183.85714285714286,39747.50401087596,2008-10-26,12:05:46,2008-10-26 12:05:46,39747.50216435-39747.5091088,'2008-10-26 12:03:07'-'2008-10-26 12:13:07',0.00694445,63,007
39.90733633333333,116.1861889298246,0,359.140350877193,39747.51071779565,2008-10-26,12:15:26,2008-10-26 12:15:26,39747.50916667-39747.5122338,'2008-10-26 12:13:12'-'2008-10-26 12:17:37',0.00306713,57,007
39.90625845833333,116.18521683333337,0,326.9166666666667,39747.51370828511,2008-10-26,12:19:44,2008-10-26 12:19:44,39747.51229167-39747.51506944,'2008-10-26 12:17:42'-'2008-10-26 12:21:42',0.00277777,48,007
39.98007957142857,116.34428535714288,0,369.07142857142856,39747.67369791667,2008-10-26,16:10:07,2008-10-26 16:10:07,39747.67332176-39747.67407407,'2008-10-26 16:09:35'-'2008-10-26 16:10:40',0.00075231,14,007
39.97983607692307,116.34240384615383,0,379.46153846153845,39747.67447916666,2008-10-26,16:11:15,2008-10-26 16:11:15,39747.67413194-39747.67482639,'2008-10-26 16:10:45'-'2008-10-26 16:11:45',0.00069445,13,007
